species_details,,,,,recorded_present,,,,,status,,,,,,,,,,population_trends,,,,,,,,,photoperiod,,,larval_habitat,pupal_habit,,,,,,,,wingless_reduced_wing_females,morphological_characteristics,,,voltinism,,,,egg_stage,,,,,,,,,,,,larval_stage,,,,,,,,,,,,,pupal_stage,,,,,,,,,,,,,adult_stage,,,,,,,,,,,,overwintering_stage,,,,host_plant_specificity,,,,,ellenberg_traits,,,,,broad_host_plant_category,,,,,,,,,,,,,,,,,,host_plant_section,,,,,,,,common_hostplants,,,,,,,,,,,,,,,,,,,,habitat,,,,,,,,,,,,,,,,,,,,
abh_number,b&f_number,scientific_name ,common_name ,family,england ,scotland ,wales ,northern_ireland,republic_of_ireland,reintroduced,immigrant ,resident,extinct_gb ,extinct_i,red_list_gb ,red_list_ireland,gb_10_km_squares_(2000-2016),ireland_10_km_squares_(2000-2016),rarirty_gb,long_term_distribution_trend_gb,sig_long_term_distribution_trend_gb,range_long_term_distribution_trend_gb,short_term_distribution_trend_gb,sig_short_term_distribution_trend_gb,range_short_term_distribution_trend_gb,abundance_trend_gb,sig_abundance_trend_gb,range_abundance_trend_gb ,diurnal ,nocturnal ,easily_disturbed_by_day,communal_or_nest,below_ground,leaf_litter_moss_on_ground_soil_surface,hostplant_external,hostplant_internal_stem,hostplant_internal_root,other_vegetation_external,stone_inc_walls,dead_rotten_wood ,wingless_reduced_wing_female,forewing_minimum,forewing_maximum,estimated_dry_mass,obligate_univoltine,obligate_multivoltine,partial_generation,phenology_shift,egg_jan,egg_feb,egg_mar,egg_apr,egg_may,egg_jun,egg_jul,egg_aug,egg_sep,egg_oct,egg_nov,egg_dec,lar_jan,lar_feb,lar_mar,lar_apr,lar_may,lar_jun,lar_july,lar_aug,lar_sep,lar_oct,lar_nov,lar_dec,lar_multiple,pup_jan,pup_feb,pup_mar,pup_apr,pup_may,pup_jun,pup_jul,pup_aug,pup_sep,pup_oct,pup_nov,pup_dec,pup_multiple,ad_jan,ad_feb,ad_mar,ad_apr,ad_may,ad_jun,ad_jul,ad_agu,ad_sep,ad_oct,ad_nov,ad_dec,egg,larva,pupa,adult,specificity ,number_hostplants,hostplant_or_hostplant_category,hostplant_or_hostplant_category_scientific,hostplant_native_or_non-native,light_value,moisture_value,reaction,nitrogen,salt_tolerance,sedges,rushes,grasses ,forbs,ferns,broadleaf_trees,coniferous_trees,shrubs_dwarf_shrubs,mosses,lichens_algae,fungi,slime_moulds,detritus,aquatic_plants,dead_withered_leaves,live_dead_invertebrates_meat,galls,stored_goods,roots,stem_shoot,trunk_branches,seeds_berries_fruits,flowers_flower_buds_catkins,leaves_leaf_buds_fronds_external,leaves_internal_mines,other,willow Salix spp,birches Betula spp,Blackthorn (Prunus spinosa),oaks Quercus spp,Hawthorn Crataegus monogyna,docks Rumex spp,Hazel Corylus avellana,Heather Calluna vulgaris,grasses ,Bramble Rubus fruticosus,Bilberry Vaccinium myrtillus,Alder Alnus glutinosa,Pedunculate Oak Quercus robur,Aspen Populus tremula,elms Ulmus spp.,dandelions Taraxacum spp., Downy Birch Betula pubescens,hawthorns Crataegus spp.,Beech Fagus sylvatica,Honeysuckle Lonicera periclymenum,1. Woodland,1a_broadleaved_woodland,1b_coniferious_woodland,1c_scrub_and_hedgerows,1d_wet_woodland_alder_willow_carr,2_heathland,3_moorland,4_grassland,4a_calcareou_grassland,4b_wet_grassland,4c_acid_grassland,5_wetlands,5a_bog_mosses_mires,5b_fens_and_marshes,5c_reedbeds,6a_sand_dunes,6b_saltmarsh,6c_rocky_coast,6d_coastal_shingle,7_montane_upland,8_other
72.011,2034,Lymantria dispar,Gypsy Moth,Erebidae,1,,1,,1,,1,1,,,NA,NE,89,1,Naturalised,,,,,,,,,,1,1,,,,1,1,,,,,,,20,35,82.8,1,,,,1,1,1,,,,,,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,1,,,,Polyphagous,6,, ,1,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,1,,,1,1,,1,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,
72.012,2029,Euproctis chrysorrhoea,Brown-tail,Erebidae,1,,1,,,,,1,,,LC,  ,571,0,,122%,Y,1970 - 2016,45.00%,Y,2000 - 2016,-64.30%,N,1970 - 2016,,1,,1,,1,1,,,,,,,16,20,29.2,1,,,-6,,,,,,,,,,,,,1,1,1,1,1,,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,1,,,Polyphagous,20,, ,1,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,1,,,1,,1,,1,1,1,,1,1,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,
72.013,2030,Euproctis similis,Yellow-tail,Erebidae,1,1,1,1,1,,,1,,,LC,LC,1334,73,,6%,N,1970 - 2016,-6.20%,N,2000 - 2016,-19.60%,N,1970 - 2016,,1,,2,,1,1,,,,,,,16,23,35.6,1,,1,-4,,,,,,,,1,,,,,1,1,1,1,1,1,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,1,,,Polyphagous,20,, ,1,,,,,,,,2,2,,1,,1,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,1,1,1,1,,,,,1,,,1,1,,1,1,,1,,,,,,,,,,,,,,,,,
72.014,2024,Laelia coenosa,Reed Tussock,Erebidae,1,,,,,,,,1,,RE,,0,0,,,,,,,,,,,,1,,,,,1,,,,,,,16,21,31.3,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,
72.015,2028,Calliteara pudibunda,Pale Tussock,Erebidae,1,1,1,1,1,,,1,,,LC,LC,1391,237,,46%,Y,1970 - 2016,9.60%,N,2000 - 2016,18.00%,N,1970 - 2016,,1,,,,1,1,,,,,,,21,21,72.1,1,,,-11.2,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,1,1,1,1,,,,,,1,1,1,,,,,1,1,1,1,,,,,,,,1,,Polyphagous,12,, ,1,,,,,,,,,Hop,,1,,1,,,,,,,,,,,,,,,,1,,,1,,1,1,,,1,,,,,,,,1,,,1,1,,1,1,,1,,,,,,,,1,,1,,,,,,3,
72.016,2027,Dicallomera fascelina,Dark Tussock,Erebidae,1,1,1,1,1,,,1,,,LC,NT,214,21,,,,,,,,,,,,1,,,,,1,,,1,,,,18,28,53.4,1,,,-12.7,,,,,,,,1,,,,,1,1,1,1,1,1,,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,1,,,Polyphagous,12,, ,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,,,1,1,,,,,1,1,,1,,,,,,,,1,,,,,,1,,1,1,,,,,,,,,1,,,1,3,
72.017,2026,Orgyia antiqua,Vapourer,Erebidae,1,1,1,1,1,,,1,,,LC,LC,1316,83,,-16%,N,1990 - 2016,-24.00%,N,2000 - 2016,263.00%,Y,1970 - 2016,1,1,,,,,1,,,,,1,1,12,17,17.2,1,,,-12.8,1,1,1,1,,,,1,1,1,1,1,,,,,1,1,1,1,1,,,,,,,,,,1,1,,,,,,,,,,,,1,1,1,1,1,,,1,,,,Polyphagous,17,, ,1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,1,,,1,1,1,1,,,1,1,,,1,,,,1,,,1,,,1,1,,1,,,1,,,,,,,,,,,,,3,Fairly ubiquitous
72.018,2025,Orgyia recens,Scarce Vapourer,Erebidae,1,,1,,,,,1,,,EN,  ,11,0,Nationally Rare,,,,,,,,,,1,,,,,,1,,,,,,1,13,17,18.7,1,,1,,,,,,,,,,,,,,1,1,1,1,1,1,,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,1,1,,,,,,,1,,,Polyphagous,17,, ,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,1,,,1,1,1,1,,2,1,,,1,,1,,,1,,,1,1,,1,1,,1,1,,,,,,,1,1,1,,,,,,,
72.019,2061,Spilosoma lutea,Buff Ermine,Erebidae,1,1,1,1,1,,,1,,,LC,LC,1775,446,,35%,Y,1970 - 2016,14.30%,Y,2000 - 2016,-47.80%,Y,1970 - 2016,,1,,,,1,,,,,,,,17,22,35.6,1,,,-2.6,,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,1,1,1,1,,,,,,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Polyphagous,21,, ,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,1,1,,,1,1,1,1,1,,,,,,,,1,,,,,1,,1,1,1,1,1,,,,,,,,,,,,,,,,3,Most habitats
72.02,2060,Spilosoma lubricipeda,White Ermine,Erebidae,1,1,1,1,1,,,1,,,LC,LC,2154,518,,45%,Y,1970 - 2016,0.20%,N,2000 - 2016,-55.40%,Y,1970 - 2016,,1,,,,1,,,,,,,,18,23,40.2,1,,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,1,1,1,1,1,,,,,1,1,1,,,,,1,1,1,1,,,,,,,,1,,Polyphagous,4,, ,1,,,,,,,,,1,,,,3,,,,,,,,,,,,,,1,1,1,,,,,,,,1,,,,,,,,,,,,1,,,1,1,1,,,,,,,,,1,,1,,,,,,3,Ubiquitous
72.021,2062,Spilosoma urticae,Water Ermine,Erebidae,1,1,1,,,,,1,,,LC,  ,84,0,Nationally Scarce,,,,-3.80%,N,2000 - 2016,,,,,1,,,,1,,,,,,,,18,21,35.6,1,,,,,,,,,,1,,,,,,,,,,,1,1,1,1,,,,,1,1,1,1,1,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,1,,Polyphagous,8,, ,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,,,,,,
72.0211,2062a,Hyphantria cunea,Autumn Webworm,Erebidae,1,,,,,,2,,,,,  ,2,0,,,,,,,,,,,,1,,1,,,,,,,,,,14,18,23.6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.022,2063,Diaphora mendica,Muslin Moth,Erebidae,1,1,1,1,1,,,1,,,LC,LC,1201,229,,27%,Y,1970 - 2016,15.80%,N,2000 - 2016,57.60%,N,1970 - 2016,1,1,,,,1,,,,,,,,14,19,23.6,1,,,-11.6,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,1,1,1,1,,,,,,1,1,1,,,,,1,1,1,,,,,,,,,1,,Polyphagous,14,, ,1,,,,,,,,,1,,3,,3,,,,,,,,,,,,,,,,1,,,,1,,1,,1,,,,1,,,1,1,,1,,,,,1,1,1,1,,,,1,1,,,,,,,,,,,3,
72.023,2059,Diacrisia sannio,Clouded Buff,Erebidae,1,1,1,1,1,,,1,,,LC,LC,444,40,,-84%,Y,1970 - 2016,-11.90%,N,2000 - 2016,-62.00%,N,1970 - 2016,1,1,1,,,,1,,,,,,,17,22,35.6,1,,1,-6.8,,,,,,,1,,,,,,1,1,1,1,1,,,1,1,1,1,1,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,1,,,Polyphagous,11,, ,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,2,,1,,,,,,,,1,,,,,1,1,1,,,1,1,1,1,,1,,,,,,,,,3,
72.024,2064,Phragmatobia fuliginosa,Ruby Tiger,Erebidae,1,1,1,1,1,,,1,,,LC,LC,1901,191,,62%,Y,1970 - 2016,4.10%,N,2000 - 2016,211.60%,Y,1970 - 2016,1,1,,,,1,1,,,,,,,14,19,23.6,1,1,,,,,,,,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,1,,1,,,,,,,,,,1,1,1,1,1,1,,,,,1,,,Polyphagous,17,, ,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,1,1,,,,,,1,,,,,1,1,1,1,,1,1,1,1,,1,1,1,1,,1,,,,3,Field margins
72.025,2056,Parasemia plantaginis,Wood Tiger,Erebidae,1,1,1,1,1,,,1,,,LC,NT,398,54,,-30%,N,1990 - 2016,-11.40%,N,2000 - 2016,,,,1,,1,,,,1,,,1,,,,17,20,31.3,1,,,-7.4,,,,,,,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,,,,,,,,,,,,,,1,1,1,1,,,,,,1,,,Polyphagous,13,, ,1,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,1,1,1,,,,1,1,1,,,,,,,,,,,3,
72.026,2057,Arctia caja,Garden Tiger,Erebidae,1,1,1,1,1,,,1,,,NT,LC,1779,402,,-24%,Y,1970 - 2016,7.50%,N,2000 - 2016,-87.90%,Y,1970 - 2016,,1,,,,1,,,,,,,,28,37,124.8,1,,,-5.2,,,,,,,,1,,,,,1,1,1,1,1,1,,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,1,,,Polyphagous,20,, ,1,,,,,,,,,1,1,1,1,,,,,,,3,,,,,,,,,,1,,,1,,1,,,1,,,,,,,,,,1,,,,,1,1,1,1,,,,1,1,1,,1,,1,,1,,,,3,
72.027,2058,Arctia villica,Cream-spot Tiger,Erebidae,1,,1,,,,,1,,,LC,  ,266,0,,-39%,Y,1990 - 2016,-41.50%,Y,2000 - 2016,,,,,1,,,,1,,,,,,,,25,32,90.4,1,,,-9.9,,,,,,,1,,,,,,1,1,1,1,,,,1,1,1,1,1,,,,,1,,,,,,,,,,,,,,1,1,1,,,,,,,1,,,Polyphagous,15,, ,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,1,,,,,,,1,,,,,1,1,,,,,,1,1,,,,,,,1,,1,,,
72.028,2058a,Hyphoraia testudinaria,Patton's Tiger,Erebidae,1,,,,,,1,,,,,  ,5,0,,,,,,,,,,,,,,,,,,,,,,,,17,22,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.029,2068,Callimorpha dominula,Scarlet Tiger,Erebidae,1,,1,,,,,1,,,LC,  ,487,0,,189%,Y,1990 - 2016,135.40%,Y,2000 - 2016,,,,1,1,,,,1,1,,,,,,,23,27,65.5,1,,,-8.5,,,,,,,1,,,,,,1,1,1,1,1,,,1,1,1,1,1,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,,1,,,Polyphagous,20,, ,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,1,,,,1,1,,,1,,,,1,,,,,1,,,,,1,1,1,1,1,,,,1,,1,,1,,1,,,,1,,,
72.03,2067,Euplagia quadripunctaria,Jersey Tiger,Erebidae,1,,1,,,,1,1,,,LC,  ,264,0,,861%,Y,1990 - 2016,598.90%,Y,2000 - 2016,,,,1,1,,,,1,,,,,,,,28,33,106.8,1,,,,,,,,,,,,1,,,,1,1,1,1,1,,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,,,1,,,Polyphagous,15,, ,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,1,,,,1,,,,1,,,,,,,,,,,,,,,,,
72.031,2069,Tyria jacobaeae,Cinnabar,Erebidae,1,1,1,1,1,,,1,,,LC,LC,1726,485,,123%,Y,1970 - 2016,-2.80%,N,2000 - 2016,-40.30%,N,1970 - 2016,1,1,1,,1,,,,,,,,,17,23,37.9,1,,,-7.7,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,1,1,1,1,1,,,,1,1,1,1,,,,,1,1,1,1,1,,,,,,1,,,Polyphagous,13,, ,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,1,,,,,,1,,,,,
72.032,2053,Coscinia cribraria,Speckled Footman,Erebidae,1,,,,,,1,1,,,CR,  ,14,0,Nationally Rare,,,,,,,,,,,1,1,,,,1,,,1,,,,15,18,23.6,1,,,,,,,,,,,1,,,,,1,1,1,1,1,1,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,1,,,Monophagous,1,Bristle Bent Agrostis curtisii,Agrostis curtisii,1,7,6,2,1,0,,,1,,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,
72.033,2052,Coscinia striata,Feathered Footman,Erebidae,1,,1,,,,,,,,,,0,0,,,,,,,,,,,1,,,2,,1,,,,,,,,15,22,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.034,2054,Utetheisa pulchella,Crimson Speckled,Erebidae,1,1,1,,1,,1,,,,,NE,50,2,,,,,,,,,,,1,1,1,,,1,1,,,,,,,15,22,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.035,2037,Miltochrista miniata,Rosy Footman,Erebidae,1,,1,,1,,,1,,,LC,VU,704,2,,116%,Y,1970 - 2016,37.10%,Y,2000 - 2016,384.60%,Y,1970 - 2016,1,1,,,,,,,,,,,,12,15,14.4,1,,,0.3,,,,,,,,1,,,,,1,1,1,1,1,,,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,1,1,1,1,,,,,1,,,Polyphagous,4,, ,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,"Algae, Lichens, Mosses on trunks/twigs",,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,
72.036,2038,Nudaria mundana,Muslin Footman,Erebidae,1,1,1,1,1,,,1,,,LC,LC,849,181,,43%,Y,1970 - 2016,21.50%,N,2000 - 2016,160.10%,N,1970 - 2016,,1,,,,,,,,,1,,,10,12,8.7,1,,,-2.8,,,,,,,,1,,,,,1,1,1,1,1,1,,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,1,1,1,,,,,,1,,,Oligophagous (Family),1,lichens, ,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Lichens,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,3,
72.037,2035,Thumatha senex,Round-winged Muslin,Erebidae,1,1,1,1,1,,,1,,,LC,LC,608,111,,43%,Y,1970 - 2016,-17.10%,N,2000 - 2016,55.70%,N,1970 - 2016,1,1,,,,1,,,,,,,,10,11,7.8,1,,,-1.3,,,,,,,,,,,,,1,1,1,1,1,,,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,1,,,Polyphagous,6,, ,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,"Algae, Lichens, Mosses on trunks/twigs",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,,,,
72.038,2040,Cybosia mesomella,Four-dotted Footman,Erebidae,1,1,1,1,,,,1,,,LC,NE,603,1,,-12%,N,1970 - 2016,13.20%,N,2000 - 2016,1.20%,N,1970 - 2016,,1,1,,,1,,,,,,,,13,16,17.2,1,,,-5.7,,,,,,,,1,,,,,1,1,1,1,1,,,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,1,1,1,,,,,,1,,,Polyphagous,3,, ,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Algae/Lichens,,,,,,,,,,1,,,,,,,,,,,1,1,1,,,1,1,1,,1,,1,,1,,,,,,3,
72.039,2041,Pelosia muscerda,Dotted Footman,Erebidae,1,,,,,,1,1,,,NT,  ,52,0,Nationally Rare,,,,,,,,,,,1,,,,,,,,,,,,13,16,17.2,1,,,,,,,,,,,1,,,,,1,1,1,1,1,,,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,
72.04,2042,Pelosia obtusa,Small Dotted Footman,Erebidae,1,,,,,,2,1,,,NT,  ,7,0,Nationally Rare,,,,,,,,,,,1,,,,,,,,,,,,12,14,13.2,1,,,,,,,,,,1,,,,,,1,1,1,1,1,,,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,1,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,
72.041,2051,Lithosia quadra,Four-spotted Footman,Erebidae,1,1,1,1,1,,1,1,,,LC,LC,438,114,,,,,320.10%,Y,2000 - 2016,,,,,1,,,,,,,,1,1,,,18,26,47.9,1,,,,,,,,,,,1,,,,,1,1,1,1,1,1,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,1,,,,1,,,Polyphagous,6,, ,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Algae/Lichens on trees,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
72.042,2039,Atolmis rubricollis,Red-necked Footman,Erebidae,1,1,1,1,1,,1,1,,,LC,LC,952,150,,66%,Y,1990 - 2016,0.80%,N,2000 - 2016,,,,1,1,,,,1,,,,,,,,15,18,23.6,1,,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,1,1,1,1,1,,,,,,1,1,,,,,,1,1,1,,,,,,,,1,,Polyphagous,3,, ,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Algae/Lichens,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,3,
72.043,2049,Eilema depressa,Buff Footman,Erebidae,1,1,1,1,1,,,1,,,LC,LC,1348,208,,524%,Y,1980 - 2016,98.60%,Y,2000 - 2016,84589.00%,Y,1970 - 2016,,1,,,,,,,,1,,,,15,17,21.9,1,,,-1.1,,,,,,,,1,,,,,1,1,1,1,1,1,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,1,,,Polyphagous,4,, ,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Algae/Lichens,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,1,,1,,,,,,3,
72.044,2044,Eilema griseola,Dingy Footman,Erebidae,1,1,1,,1,,,1,,,LC,LC,1340,5,,391%,Y,1970 - 2016,77.00%,Y,2000 - 2016,5508.70%,Y,1970 - 2016,,1,,,,1,,,,,,,,15,18,23.6,1,,,-3.2,,,,,,,,1,,,,,1,1,1,1,1,1,,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,1,,,Polyphagous,4,, ,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Algae/Lichens,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,1,,1,,1,,1,,1,,1,,3,
72.045,2050,Eilema lurideola,Common Footman,Erebidae,1,1,1,1,1,,,1,,,LC,LC,1727,212,,78%,Y,1970 - 2016,5.40%,N,2000 - 2016,49.10%,N,1970 - 2016,,1,,,,,,,,1,1,1,,14,17,20.3,1,,,-9,,,,,,,,1,,,,,1,1,1,1,1,1,,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,1,,,Polyphagous,8,, ,1,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,1,,Algae/Lichens,,,,1,,,,,,1,,,,,,,,1,,,1,1,1,1,,,,,,,,1,,1,,,,,,3,
72.046,2047,Eilema complana,Scarce Footman / Northern Footman,Erebidae,1,1,1,1,1,,,1,,,LC,LC,1102,41,,201%,Y,1970 - 2016,18.70%,N,2000 - 2016,628.50%,Y,1970 - 2016,,1,,,,1,,,,,1,1,,15,18,23.6,1,,,-7.1,,,,,,,,1,,,,,1,1,1,1,1,1,,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,1,,,Polyphagous,4,, ,1,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,1,1,,Algae/Lichens,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,,1,1,,1,,1,1,1,,,
72.047,2045,Eilema caniola,Hoary Footman,Erebidae,1,,1,,1,,1,1,,,LC,NT,266,7,,,,,,,,,,,,1,,,,1,,,,,1,,,15,17,21.9,1,,,,,,,,,,,,1,,,,1,1,1,1,1,1,,,1,1,1,1,,,,,,,1,1,,,,,,,,,,,,1,1,1,1,1,,,,1,,,Polyphagous,5,, ,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,Algae/Lichens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
72.048,2046,Eilema pygmaeola,Pigmy Footman,Erebidae,1,,,,,,2,1,,,NT,  ,38,0,Nationally Rare,,,,,,,,,,,1,,2,,1,1,,,,,,,10,15,11.9,1,,,,,,,,,,,1,,,,,1,1,1,1,1,1,,1,1,1,1,1,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,,,1,,,Polyphagous,2,, ,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Algae/Lichens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
72.049,2043,Eilema sororcula,Orange Footman,Erebidae,1,,1,,1,,2,1,,,LC,NE,852,1,,330%,Y,1990 - 2016,137.70%,Y,2000 - 2016,10442.60%,Y,1970 - 2016,,1,,,,,1,,,,,,,13,16,17.2,1,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,1,1,1,1,,,,,,1,1,1,,,,,1,1,1,1,,,,,,,,1,,Polyphagous,2,, ,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Algae/Lichens,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,
72.05,2036,Setina irrorella,Dew Moth,Erebidae,1,1,1,,1,,,1,,,LC,LC,24,14,Nationally Rare,,,,,,,,,,1,1,,,,,,,,,1,,,11,18,17.2,1,,,,,,,,,,1,,,,,,1,1,1,1,1,1,,1,1,1,1,1,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,,,1,,,Oligophagous (Family),1,lichens, ,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Algae/Lichens,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,1,,
72.051,2494,Paracolax tristalis,Clay Fan-foot,Erebidae,1,,,,,,1,1,,,NT,  ,20,0,Nationally Rare,,,,,,,,,,,1,1,,,1,,,,,,,,14,16,18.7,1,,,,,,,,,,,1,,,,,1,1,1,1,1,1,,1,1,1,1,1,,,,,,,1,1,,,,,,,,,,,,1,1,1,,,,,,1,,,Oligophagous (Genus),1,oaks Quercus spp.,Quercus spp.,1,6,5,5,5,0,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,
